created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 24 15:02:19 +0000 2023;1,72E+18;@stillgray She was pro Palestine;0;0;0;0;en;1,61E+18;1,72E+18;yamenhisto;https://twitter.com/yamenhisto/status/1716832500247654493
Tue Oct 24 15:02:19 +0000 2023;1,72E+18;@B7frankH And they want us to feel bad for Palestine??? This is all they do....they kill for anything they can. Muslims are demons!;0;0;0;0;en;1,64E+18;1,72E+18;Brandon30459864;https://twitter.com/Brandon30459864/status/1716832498129526960
Tue Oct 24 15:02:18 +0000 2023;1,72E+18;@jacksonhinklle Keep doing that because only we can help Palestinians from Israel's illegal occupation of Palestine.;0;0;0;0;en;9,66E+17;1,72E+18;redangel9993;https://twitter.com/redangel9993/status/1716832496351076563
Tue Oct 24 15:02:18 +0000 2023;1,72E+18;@CNEWS Hamas n'est pas seul..vive les hommes free Palestine;0;0;0;0;fr;1,52E+18;1,72E+18;YasserMortadha1;https://twitter.com/YasserMortadha1/status/1716832495436706142
Tue Oct 24 15:02:18 +0000 2023;1,72E+18;Can't believe he's still going through with it;0;0;0;2;en;1,10E+18;1,72E+18;TiPassie;https://twitter.com/TiPassie/status/1716832493566091400
Tue Oct 24 15:02:17 +0000 2023;1,72E+18;@alhurranews Child of gaza .Child of Palestine ðŸ‡µðŸ‡¸  Isreal terrorists https://t.co/3hGpi6pc8t;0;0;0;1;en;1,65E+18;1,72E+18;MrGammoudi2001;https://twitter.com/MrGammoudi2001/status/1716832490323951816
Tue Oct 24 15:02:17 +0000 2023;1,72E+18;@_AgentRosePetal null se thori barsaðŸ’€;0;1;0;0;it;1,43E+18;1,72E+18;unbotheredeh;https://twitter.com/unbotheredeh/status/1716832490189639907
Tue Oct 24 15:02:17 +0000 2023;1,72E+18;"@itsneme @sentdefender Uh. it's not Palestinian"" who have thousands of rockets. Its Hamas which is not representative of the views or economics of all Palestine.""";0;0;0;0;en;1,02E+18;1,72E+18;RegorSec;https://twitter.com/RegorSec/status/1716832488407085477
Tue Oct 24 15:02:16 +0000 2023;1,72E+18;@Iamthetantrum @TheONE_NnamOgbu @234_genius @spectatorindex How can the cannanites who weren't Arabs be the ancestors of Palestine.an Arab nation? Make it make sense.;0;0;0;0;en;3467521882;1,72E+18;real_AbiodunW;https://twitter.com/real_AbiodunW/status/1716832486750289938
Tue Oct 24 15:02:16 +0000 2023;1,72E+18;@KrNacific HAPPY BIRTHDAY LEE KNOW ULTIMATE IDOL LEEKNOW DAY  #ë¦¬ë…¸íŽ¸_ì§±ë§Žì•„_ìƒì¼ì¶•í•˜í•´  #TheWorldisLeeKnowsStage  #HappyLeeKnowDay;0;0;0;0;en;1,46E+18;1,72E+18;melminho_;https://twitter.com/melminho_/status/1716832484531601453
Tue Oct 24 15:02:15 +0000 2023;1,72E+18;@goldteeztondar @megaconnard @krakow1998 Mdr les juifs orthodoxe vivent en Palestine actuellement. jâ€™ai pas entendu le moindre mal sur eux;0;0;0;0;fr;386302835;1,72E+18;mehdixcentimes;https://twitter.com/mehdixcentimes/status/1716832483747274780
Tue Oct 24 15:02:15 +0000 2023;1,72E+18;Sanjrani deems resolution of Kashmir. Palestine disputes vital for world peace  Follow our live coverage: https://t.co/wLVAE4nlSF;0;3;0;3;en;249022032;1,72E+18;dawn_com;https://twitter.com/dawn_com/status/1716832481167675491
Tue Oct 24 15:02:14 +0000 2023;1,72E+18;@CareManagement_ @GrandSolarMini @clif_high No contradiction at allâ€¦the â€œnoneâ€ and â€œnone at allâ€ references the 98% of Jews (Ashkenazi. Sephardi. Mizrahi. &amp  Crypto-Jews). In other words. 2% of Jews in fact DO have DNA linking them to Palestine. Just not Ashkenazi. Sephardi. Mizrahi &amp  Cryptos).;0;0;0;0;en;2318292635;1,72E+18;hetherusekhert;https://twitter.com/hetherusekhert/status/1716832476889481620
Tue Oct 24 15:02:13 +0000 2023;1,72E+18;"@sentdefender I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.""   ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸""";0;0;0;1;en;1,69E+18;1,72E+18;Abubakar1572021;https://twitter.com/Abubakar1572021/status/1716832475320922267
Tue Oct 24 15:02:13 +0000 2023;1,72E+18;@asadowaisi go to Palestine  No place for traitors in India. Chal fut to the country made for you in 1947.;0;0;0;0;en;1,29E+18;1,72E+18;bharatiyasentp;https://twitter.com/bharatiyasentp/status/1716832472623923694
Tue Oct 24 15:02:13 +0000 2023;1,72E+18;#BREAKING  Israeli media: Alarm sirens are now sounding in the Western Al-Jalil area. northern occupied #Palestine.  #Israeli artillery shelling the outskirts of the town of Aita al-Shaab. https://t.co/rhjIGxM6Et;0;0;0;1;en;52571677;1,72E+18;ferozwala;https://twitter.com/ferozwala/status/1716832471445352891
Tue Oct 24 15:02:12 +0000 2023;1,72E+18;@jacksonhinklle Hamas &amp  Palestine attacked Israel. So NO. In fact itâ€™s going to be the other way around.;0;0;0;0;en;51484206;1,72E+18;LuigisLogic;https://twitter.com/LuigisLogic/status/1716832470040195103
Tue Oct 24 15:02:11 +0000 2023;1,72E+18;@MMAJunkie I agree.. he should've been disqualified. Idk if Dana is realizing this but the unruliness of these Kavkazi fighters is really going to hinder the sport. Then you have Khamzat saying he's ready to take a rifle and fight for Palestine... Where is @ufc and @danawhite???;0;0;0;0;en;1,71E+18;1,72E+18;YazziDaGreat;https://twitter.com/YazziDaGreat/status/1716832466550603806
Tue Oct 24 15:02:11 +0000 2023;1,72E+18;@kaeseultra Du bist dann aber Travis. oder?;0;1;0;0;de;1,41E+18;1,72E+18;LukeBeck1307;https://twitter.com/LukeBeck1307/status/1716832465745330368
Tue Oct 24 15:02:11 +0000 2023;1,72E+18;"#Palestine FM speaking to #UNSC members regarding civilians in #Gaza: Where is the outrage for their killing? If these expressions are genuine. they cannot be accompanied by excuses for the killer. and reasons for him to continue the killing."" @Palestine_UN https://t.co/9IcUlQpOei""";0;1;10;15;en;22317687;1,72E+18;Raminho;https://twitter.com/Raminho/status/1716832465359360470
Tue Oct 24 15:02:11 +0000 2023;1,72E+18;"ÙƒÙ„ Ù…Ø§ Ø§Ø³Ù…Ù…Ø¹ Ù‡Ø§Ø¯ Ø§Ù„Ø³Ø¤Ø§Ù„  ÙˆÙŠÙ† Ø§Ù„Ø¹Ø±Ø¨"" Ø¨ØªØµÙŠØ¨Ù†ÙŠ Ø®ÙŠØ¨Ø© Ø§Ù…Ù„ ÙƒÙŠÙ ÙƒÙ†Ø§ Ù…ÙÙƒØ±ÙŠÙ† Ø§Ù†Ùˆ Ø§Ø­Ù†Ø§ Ø¯Ù… ÙˆØ§Ø­Ø¯ ÙˆÙ‚Ø¶ÙŠØ© ÙˆØ­Ø¯Ù‡ Ø¨Ø³ Ø·Ù„Ø¹ ÙÙŠ Ù„Ù„Ø­ÙƒÙˆÙ…Ø§Øª Ø±Ø£ÙŠ Ø¢Ø®Ø± 24 Ø¯ÙˆÙ„Ø© Ø¹Ø±Ø¨ÙŠØ© Ù…Ø§ Ù‚Ø¯Ø±Øª ØªØ¯Ø®Ù‘Ù„ Ù„ØºØ²Ø© Ø§ÙƒÙ„ Ù…ÙŠ Ø§Ùˆ Ø­ØªÙ‰ Ù…Ø³ØªÙ„Ø²Ù…Ø§Øª Ø·Ø¨ÙŠØ© Ø¹Ø§Ø± Ø¹Ù„ÙŠÙƒÙ… Ù„Ù‚Ø¨ Ø§Ù„Ø¹Ø±ÙˆØ¨Ø©  Ø¹Ø§Ø± Ø¹Ù„ÙŠÙƒÙ… Ù„Ø¯Ø¹Ø§Ø¡ Ø§Ù„Ø§Ø³Ù„Ø§Ù… #ØºØ²Ø©_ØªØ³ØªØºÙŠØ« #Gazabombing""";0;0;0;0;ar;1,43E+18;1,72E+18;yafa_yasin;https://twitter.com/yafa_yasin/status/1716832465321660553
Tue Oct 24 15:02:11 +0000 2023;1,72E+18;@DE4DBUNN1 Oh naaaaaan lâ€™horreur! Courage;0;0;0;0;fr;1,34E+18;1,72E+18;B1B1D0LL;https://twitter.com/B1B1D0LL/status/1716832464151445907
Tue Oct 24 15:02:10 +0000 2023;1,72E+18;@Bouchra763 hamdolilah pour la paix entre Israel et Palestine  ðŸ™ðŸ§†ðŸ¥˜;0;0;0;0;fr;7,05E+17;1,72E+18;stmnrf;https://twitter.com/stmnrf/status/1716832462255608266
Tue Oct 24 15:02:10 +0000 2023;1,72E+18;@Huldunet @MsN_JESSE @StopAntisemites @UConn @UConnPresident Can you define the Semitic?;0;1;0;0;en;1,57E+18;1,72E+18;ingodname2022;https://twitter.com/ingodname2022/status/1716832461572001854
Tue Oct 24 15:02:10 +0000 2023;1,72E+18;@wilderpatriot here's an example of the mind fk.  They got the left to support Ukraine for whatever odd reason. now Palestine for the right reason. and now conservatives feel that Isreal is in the right. This is all hypocrisy driven on despair to further divide. Stop the BS...;0;0;0;0;en;1,52E+18;1,72E+18;popeye8781;https://twitter.com/popeye8781/status/1716832461043413369
Tue Oct 24 15:02:10 +0000 2023;1,72E+18;"@JewishWarrior13 Killing your babies in the womb will free Palestine.  It's right there.  Reproductive Justice"" = ""Mommy decides if her human being lives or dies"".  I mean. the Spartans?.  Better for the Mommy to choose than any state or external body.   But apparently they support baby killing.""";0;0;0;0;en;1,31E+18;1,72E+18;truthSocTPW30;https://twitter.com/truthSocTPW30/status/1716832459227328517
Tue Oct 24 15:02:10 +0000 2023;1,72E+18;@BEE_CL0WN HEHE GLAD U LIKE IT;0;0;0;1;en;1,50E+18;1,72E+18;mortal_kingss;https://twitter.com/mortal_kingss/status/1716832458778497176
Tue Oct 24 15:02:09 +0000 2023;1,72E+18;@nouraelhosieny @RealKingInamo @MarioNawfal OMG. there was no such country as Palestine that time. And first Israel people bought farms. With real money.;0;1;0;0;en;1,21E+18;1,72E+18;document_gde;https://twitter.com/document_gde/status/1716832457197265285
Tue Oct 24 15:02:05 +0000 2023;1,72E+18;Video footages from southern Lebanon!!!  #Palestine #PalestineWar  Tel Aviv | Surya | Kabul | Arfa Babar #AnkitaLokhande #Gazabombing #GazaGenocides #Gaza #Hezbollah https://t.co/AerLo3bPc4;0;1;4;8;en;3971247387;1,72E+18;AqssssFajr;https://twitter.com/AqssssFajr/status/1716832438788468855
Tue Oct 24 15:02:05 +0000 2023;1,72E+18;#Palestine at UN: â€˜Some of my colleagues spoke about the pain &amp  anger of bereaved families. every family in #Gaza is a bereaved family. No one is spared. No one is safe. Where is the solidarity with them. Where is the empathy towards them. Where is the outrage for their killing.â€;0;1;0;0;en;796604419;1,72E+18;Phil_Free_;https://twitter.com/Phil_Free_/status/1716832438067081519
Tue Oct 24 15:02:04 +0000 2023;1,72E+18;Palestine. we will always stand with you. I will always stand with you. ðŸ‡²ðŸ‡¾ ðŸ‡µðŸ‡¸;0;0;0;0;en;2834986316;1,72E+18;ysmnhnff;https://twitter.com/ysmnhnff/status/1716832436104114669
Tue Oct 24 15:02:04 +0000 2023;1,72E+18;ALTERED: This image of Cairo Tower in Egypt displaying the Palestine flag is manipulated https://t.co/Mp8p1Q4Z1C via @Mtaani Radio;0;0;0;0;en;2458013144;1,72E+18;MtaaniRadio;https://twitter.com/MtaaniRadio/status/1716832435156230273
Tue Oct 24 15:02:04 +0000 2023;1,72E+18;@julihorans @finnisdrowning NOOO WHAT â˜¹ï¸;0;0;0;0;en;1,50E+18;1,72E+18;twinkcoven;https://twitter.com/twinkcoven/status/1716832434954940540
Tue Oct 24 15:02:04 +0000 2023;1,72E+18;Fucking queer morons. wouldnâ€™t last 1 day in Palestine;0;0;0;0;en;16421086;1,72E+18;frankcastro;https://twitter.com/frankcastro/status/1716832433746890756
Tue Oct 24 15:02:03 +0000 2023;1,72E+18;i have so many thoughts for acftl hmm;0;0;0;1;en;1,44E+18;1,72E+18;somberhellos;https://twitter.com/somberhellos/status/1716832433079992659
Tue Oct 24 15:02:03 +0000 2023;1,72E+18;@LCP @FCBDeputeduCher Je crois surtout que les conditions de la solution Ã  deux Ã©tats seront longues Ã  rÃ©unir aprÃ¨s lâ€™apaisement aujourdâ€™hui lâ€™un veut voir IsraÃ«l disparaÃ®tre lâ€™autre maintient la Palestine dans un ghetto il y faudra une gÃ©nÃ©ration et des visionnaires de chaque cÃ´tÃ©;0;0;0;0;fr;856819147;1,72E+18;pmchgl;https://twitter.com/pmchgl/status/1716832432325103888
Tue Oct 24 15:02:03 +0000 2023;1,72E+18;#Palestine What to say about the funniest word in the world. expressing condolences for someone. that too when he is burning and he is standing from a distance watching and saying. a lot of bad things have happened with him And to say that I share my condolences with you;0;0;0;0;en;1,36E+18;1,72E+18;Salah82086315;https://twitter.com/Salah82086315/status/1716832430919950630
Tue Oct 24 15:02:02 +0000 2023;1,72E+18;@dmuthuk That same Indian will support #Palestine but not #Afghanistan;0;0;0;0;en;8,36E+17;1,72E+18;i_Deepak_Pandey;https://twitter.com/i_Deepak_Pandey/status/1716832425484157032
Tue Oct 24 15:02:00 +0000 2023;1,72E+18;Can we unite and eradicate Israel terrorism from the world ? If yes then don not support Israel in any ways . make sanctions on israel . don't use isreal products. Don't invest  a single coin in isrealis companies. Donate for Palestine and Gaza. Try to provide aid to Palestine;0;0;0;0;en;1,64E+18;1,72E+18;theabdulkadir59;https://twitter.com/theabdulkadir59/status/1716832419708637227
Tue Oct 24 15:02:00 +0000 2023;1,72E+18;My latest for @MiddleEastEye:  Looking into the meaning behind Nasrallahâ€™s surprising silence. two weeks into the latest Israel-Palestine war. with deadly border clashes in Lebanon.   https://t.co/sqpustAhNK;0;0;0;1;en;1,31E+18;1,72E+18;NaderDurgham;https://twitter.com/NaderDurgham/status/1716832419595296855
Tue Oct 24 15:02:00 +0000 2023;1,72E+18;The #European powers accuse #Palestine of terrorism while Israelis engage in acts of sabotage and attacks against churches and Christians in occupied Jerusalem Violence is used and pressure is increased with the aim of humiliating human dignity What does this situation generate?;0;0;0;0;en;4601184461;1,72E+18;Aghaalbayati;https://twitter.com/Aghaalbayati/status/1716832419268214906
Tue Oct 24 15:02:00 +0000 2023;1,72E+18;@MarioNawfal Supporting Palestine = supporting Hamas. Hezbollah. Iran terrorists etc. Who still don't get it is kinda slow or submissive leftist.;0;0;0;0;en;1,50E+18;1,72E+18;MagerVagis;https://twitter.com/MagerVagis/status/1716832418169331945
Tue Oct 24 15:02:00 +0000 2023;1,72E+18;Oda Bumi Anbia by @CTNurhaliza11 Bila dengar lagu ni sedih plak. Semoga saudara kita di Palestine mendapat keadilan yang sewajarnya. #FreePalestine;0;0;3;4;in;970061599;1,72E+18;muzainzak;https://twitter.com/muzainzak/status/1716832417590514045
Tue Oct 24 15:02:00 +0000 2023;1,72E+18;jâ€™ai Ã  nouveau 15ans dÃ¨s que je lâ€™Ã©coute omg https://t.co/5VwDUBi2Cj;0;0;0;0;fr;1,66E+18;1,72E+18;shegonnacry;https://twitter.com/shegonnacry/status/1716832416806105356
Tue Oct 24 15:01:59 +0000 2023;1,72E+18;Pray for Palestine https://t.co/yCQEdoHt8S;0;0;0;2;en;8,90E+17;1,72E+18;MuslimNetworkIn;https://twitter.com/MuslimNetworkIn/status/1716832415317184894
Tue Oct 24 15:01:59 +0000 2023;1,72E+18;@loveSTAY_08 HAPPY BIRTHDAY LEE KNOW ULTIMATE IDOL LEEKNOW DAY  #ë¦¬ë…¸íŽ¸_ì§±ë§Žì•„_ìƒì¼ì¶•í•˜í•´  #TheWorldisLeeKnowsStage  #HappyLeeKnowDay;0;0;0;0;en;1,46E+18;1,72E+18;melminho_;https://twitter.com/melminho_/status/1716832414276972582
Tue Oct 24 15:01:59 +0000 2023;1,72E+18;@IDF The world will never forget the slaughter you have inflicted on the innocent children of Palestine. Never.;0;0;0;0;en;2334178329;1,72E+18;jamesbhoy1;https://twitter.com/jamesbhoy1/status/1716832413568110728
Tue Oct 24 15:01:59 +0000 2023;1,72E+18;âœ‹ IsraÃ«l-Palestine : qui peut stopper l'engrenage ? Les puissances mondiales et rÃ©gionales scrutent de prÃ¨s le conflit au Proche-Orient et tentent dâ€™en influencer le cours en fonction de leurs intÃ©rÃªts divergents. Lâ€™Ã©clairage du 1. https://t.co/JX1CFKXDjo;0;1;1;2;fr;2409607242;1,72E+18;Le1hebdo;https://twitter.com/Le1hebdo/status/1716832413123522793
Tue Oct 24 15:01:59 +0000 2023;1,72E+18;@Chetan_kumar_28 @Tommuli_burier @Gargijii @stats_feed You love to bring in religion but your knowledge on religion is still pathetic. NO Jews are NOT kafir. neither are Christians. all three religions are Abrahimic religions. The fight is against stealing of land because of which many Jews support the cause of Palestine.;0;0;0;0;en;9,81E+17;1,72E+18;shaikhabdullaht;https://twitter.com/shaikhabdullaht/status/1716832412783763676
Tue Oct 24 15:01:58 +0000 2023;1,72E+18;@blackintheempir There is no Palestine;0;0;0;0;en;848162070;1,72E+18;OhHellWhoCares;https://twitter.com/OhHellWhoCares/status/1716832410057531480
Tue Oct 24 15:01:58 +0000 2023;1,72E+18;Leaflets dropped by israeli military in Gaza. asking for information about hostages in return for compensation.  #gaza #palestine #PalestinianGenocide https://t.co/rKRvvf1ALd;0;0;0;0;en;167654887;1,72E+18;iShaltut;https://twitter.com/iShaltut/status/1716832409579344240
Tue Oct 24 15:01:58 +0000 2023;1,72E+18;#Israel #Gaza #Palestine;0;0;0;0;qht;59333213;1,72E+18;portomh;https://twitter.com/portomh/status/1716832409004789872
Tue Oct 24 15:01:57 +0000 2023;1,72E+18;To #Israel and #Palestine. we shall make orchards bloom in the desert.;0;0;0;0;en;340777561;1,72E+18;bluefalcon96;https://twitter.com/bluefalcon96/status/1716832406114853222
Tue Oct 24 15:01:56 +0000 2023;1,72E+18;@JCoupable @ZohraBitan @NunezLaurent Quelle vieille garce ! En plus elle utilise ses gosses. exactement comme le Hamas ! A dÃ©gager ! Si elle aime tant que Ã§a la Palestine. qu'elle aille y vivre !;0;0;0;0;fr;1,51E+18;1,72E+18;A_laplume;https://twitter.com/A_laplume/status/1716832401303966039
Tue Oct 24 15:01:54 +0000 2023;1,72E+18;"@hassanwhy_ @ShaykhSulaiman Nope Israel exist more than 2000 years. Palestine"" only since 1988. https://t.co/7YOavBHBLK""";0;0;0;0;en;1,50E+18;1,72E+18;XrO4d;https://twitter.com/XrO4d/status/1716832394228232258
Tue Oct 24 15:01:54 +0000 2023;1,72E+18;@Stray_Kids happy birthday lee minho. i hope you enjoy your day !!!ðŸ«¶ðŸ¾;0;0;0;0;en;1,16E+18;1,72E+18;SVRVLO;https://twitter.com/SVRVLO/status/1716832392802119937
Tue Oct 24 15:01:54 +0000 2023;1,72E+18;Palestine is number one cause the Israeli police is everywhere so they canâ€™t have normal lives #Gaza_Genocide;0;0;0;0;en;1,46E+18;1,72E+18;Samdxb911;https://twitter.com/Samdxb911/status/1716832391585837079
Tue Oct 24 15:01:53 +0000 2023;1,72E+18;Ø¶ÙŠØ§Ø¡ Ø±Ø´ÙˆØ§Ù†:Â Ù…ØµØ± ØªØ¯Ø¹Ùˆ Ø¥Ù„Ù‰ Ø§Ù„Ø­Ù„ Ø§Ù„Ù‚Ø§Ø¦Ù… Ø¹Ù„Ù‰ Ø§Ù„Ø´Ø±Ø¹ÙŠØ© Ø§Ù„Ø¯ÙˆÙ„ÙŠØ© ÙˆØªØ¨Ø°Ù„ Ø¬Ù‡ÙˆØ¯Ø§ Ù„ÙˆÙ‚Ù Ø¥Ø·Ù„Ø§Ù‚ Ø§Ù„Ù†Ø§Ø± https://t.co/kE8P9Dk873  #In_solidarity_with_Palestine #ØªØ¶Ø§Ù…Ù†Ø§Ù‹_Ù…Ø¹_ÙÙ„Ø³Ø·ÙŠÙ† #Ù…ØµØ±_ØªÙØ±Ø¶_Ø¥Ø±Ø§Ø¯ØªÙ‡Ø§;0;0;0;1;ar;526343521;1,72E+18;ElwatanNews;https://twitter.com/ElwatanNews/status/1716832391061463097
Tue Oct 24 15:01:53 +0000 2023;1,72E+18;FREE PALESTINE ðŸ‡µðŸ‡¸;0;0;0;0;et;1,37E+18;1,72E+18;Bashoora96;https://twitter.com/Bashoora96/status/1716832390528827675
Tue Oct 24 15:01:53 +0000 2023;1,72E+18;The owners of the land remain...â¤ï¸ #GhazaðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ #FreePalestineHomeland https://t.co/mArbQxOwaQ;0;0;0;0;en;8,84E+17;1,72E+18;mohamadalhamed4;https://twitter.com/mohamadalhamed4/status/1716832388301684804
Tue Oct 24 15:01:52 +0000 2023;1,72E+18;@DineshDSouza Stand up with Palestine to ba a Human;0;0;0;1;en;1,14E+18;1,72E+18;usamach367;https://twitter.com/usamach367/status/1716832386619748546
Tue Oct 24 15:01:52 +0000 2023;1,72E+18;@HumaZhr I stand with Palestine ðŸ‡µðŸ‡¸;0;0;0;0;en;1252311163;1,72E+18;adeeljourno;https://twitter.com/adeeljourno/status/1716832385503994224
Tue Oct 24 15:01:52 +0000 2023;1,72E+18;@burnre131621 @LeeAdamWilshier @piersmorgan @KAIIIIAAQ Truth ? TRUTH !!! You the last people who speak about truth. when journaliste sherine abu aqla was ki|led by an IDF soldier. they claim it was by a palestinian. and after months they admited it was a soldier who ki|led her. and they didn't even put the soldier in trial for that;0;1;0;0;en;4143591977;1,72E+18;IslamGues;https://twitter.com/IslamGues/status/1716832384455479413
Tue Oct 24 15:01:51 +0000 2023;1,72E+18;@JoeBiden Pray for both Palestine and Israel ðŸ™ðŸ»;0;0;0;0;en;1972310563;1,72E+18;samsharma260793;https://twitter.com/samsharma260793/status/1716832381385204165
Tue Oct 24 15:01:51 +0000 2023;1,72E+18;Ù…ØªÙˆÙ‚Ø¹ÙŠÙ† Ø§ÙŠÙ‡ Ù…Ù† Ø¬Ù…Ù‡ÙˆØ± Ø§Ø¹Ø¸Ù… Ù†Ø§Ø¯ÙŠ ÙÙŠ Ø§Ù„ÙƒÙˆÙ† ðŸ¦…ðŸ‡µðŸ‡¸âœŒðŸ¼â¤ï¸  Ø¨Ø³ Ø­Ø§ÙˆÙ„ ØªÙ‚ØµØ± Ø¹Ø§Ù„ØµÙˆØª Ø¹Ø´Ø§Ù† ÙˆØ§Ø¶Ø­Ø© Ø§ÙˆÙŠ Ø§Ù„Ù…Ø±Ø© Ø¯ÙŠ ðŸ˜‰âœŒðŸ¼  SHARE REPOST SHARE REPOST  #PalestineGenocide #Ù…Ø³ØªØ´ÙÙ‰_Ø§Ù„Ù…Ø¹Ù…Ø¯Ø§Ù†ÙŠ #ØºØ²Ø©_ØªØ­Øª_Ø§Ù„Ù‚ØµÙ #ØºØ²Ø©_ØªÙØ¨Ø§Ø¯ #ØºØ²Ø©_Ø§Ù„Ø¢Ù† #Palestine #FreeGaza #Gazagenocide #Gaza_under_attack https://t.co/YEWruUhBcN;0;1;2;1;ar;1,32E+18;1,72E+18;regaletfantasy;https://twitter.com/regaletfantasy/status/1716832380982550849
Tue Oct 24 15:01:51 +0000 2023;1,72E+18;@SecBlinken @UN Yes. #Israelâ€™s right is to defend itself &amp  kick out #Palestinians from occupied #Palestine with the support of #USA #NATO #EU!! The world asks do #Gaza civilians have any HRs? Why didn't #Zionists resolve this prolonged issue in 75 Yrs? Why hurry in bombing #MiddleEast nations?â¬‡ï¸ https://t.co/D1ZD1y1bOI;0;0;0;0;en;3815064913;1,72E+18;HasnainAkhtar99;https://twitter.com/HasnainAkhtar99/status/1716832379665539142
Tue Oct 24 15:01:50 +0000 2023;1,72E+18;@AJA_Palestine Ø­Ø³Ø¨ÙŠ Ø§Ù„Ù„Ù‡ ÙˆÙ†Ø¹Ù… Ø§Ù„ÙˆÙƒÙŠÙ„;0;0;0;0;ar;1,17E+18;1,72E+18;sinbadalex;https://twitter.com/sinbadalex/status/1716832378793144730
Tue Oct 24 15:01:50 +0000 2023;1,72E+18;Israel terrorists regime base on Border with Lebanon is burning.  #Hezbollah #Gaza #Palestine https://t.co/kf2l20cKCO;0;0;0;0;en;1,70E+18;1,72E+18;BreakingMilitar;https://twitter.com/BreakingMilitar/status/1716832378658931138
Tue Oct 24 15:01:50 +0000 2023;1,72E+18;@ARISEtv 85-year old? What was Hamas doing with an 85-year-old hostage. Seems like Hamas isn't the pleasant terrorist group that pro Palestine marchers want us to believe they are.;0;0;0;1;en;578794460;1,72E+18;JUzuegbu;https://twitter.com/JUzuegbu/status/1716832376914059503
Tue Oct 24 15:01:50 +0000 2023;1,72E+18;@Yasser_Gaza https://t.co/6TiURlWy5F;0;0;0;1;qme;1,39E+18;1,72E+18;Ncr7_km;https://twitter.com/Ncr7_km/status/1716832376662487269
Tue Oct 24 15:01:50 +0000 2023;1,72E+18;@All_in_1_One There is no such country as Palestine.;0;0;0;3;en;1,49E+18;1,72E+18;H3arhim;https://twitter.com/H3arhim/status/1716832374884069690
Tue Oct 24 15:01:48 +0000 2023;1,72E+18;Several clear impacts seen on Zionist military site in Northern Occupied Palestine https://t.co/jty9pmuws4;0;1;10;48;en;1,32E+18;1,72E+18;Mahyar3138;https://twitter.com/Mahyar3138/status/1716832369494446192
Tue Oct 24 15:01:48 +0000 2023;1,72E+18;HH Sheikh Tamim bin Hamad Al Thani condamne les actes dâ€™#Israel en #Palestine. Que va donc faire le #Qatar Ã  prÃ©sent ? Et les autres pays des #GCC ? https://t.co/doxdpST5xL;0;0;0;2;fr;1,54E+18;1,72E+18;dimitridotae;https://twitter.com/dimitridotae/status/1716832368953303421
Tue Oct 24 15:01:48 +0000 2023;1,72E+18;@IDF And I will never forget what you did for 70 years to Palestine;0;0;0;0;en;2709626569;1,72E+18;zhaoanna8;https://twitter.com/zhaoanna8/status/1716832368017969554
Tue Oct 24 15:01:48 +0000 2023;1,72E+18;@dark_salvatoree Yes like you can support Palestine but not support terrorism;0;1;0;1;en;1,22E+18;1,72E+18;jekdll;https://twitter.com/jekdll/status/1716832367036563549
Tue Oct 24 15:01:47 +0000 2023;1,72E+18;@SamParkerSenate Imagine how the Palestinian children feel. tell me. after this is over will you give Palestine a state because they were persecuted and suffered the worst humanitarian crisis in the modern age?;0;0;0;0;en;1,69E+18;1,72E+18;AuSaiz;https://twitter.com/AuSaiz/status/1716832365639827565
Tue Oct 24 15:01:47 +0000 2023;1,72E+18;"Ø§Ù„Ø£Ù…ÙŠÙ† Ø§Ù„Ø¹Ø§Ù… Ù„Ù„Ø£Ù…Ù… Ø§Ù„Ù…ØªØ­Ø¯Ø© ØºÙˆØªÙŠØ±ÙŠØ´: Ø­Ù…Ø§ÙŠØ© Ø§Ù„Ù…Ø¯Ù†ÙŠÙŠÙ† ÙÙŠ ØºØ²Ø© Ù„Ø§ ØªØ¹Ù†ÙŠ Ø¥ØµØ¯Ø§Ø± Ø§Ù„Ø£Ù…Ø± Ø¨Ø¥Ø¬Ù„Ø§Ø¡ Ø£ÙƒØ«Ø± Ù…Ù† Ù…Ù„ÙŠÙˆÙ† Ø´Ø®Øµ Ù„Ù„Ø¬Ù†ÙˆØ¨ØŒ Ø«Ù… Ø§Ù„Ø§Ø³ØªÙ…Ø±Ø§Ø± ÙÙŠ Ù‚ØµÙ Ø§Ù„Ø¬Ù†ÙˆØ¨ Ù†ÙØ³Ù‡"".  #ÙÙ„Ø³Ø·ÙŠÙ†""";0;0;0;0;ar;1,49E+18;1,72E+18;palestine_graph;https://twitter.com/palestine_graph/status/1716832365216182389
Tue Oct 24 15:01:47 +0000 2023;1,72E+18;@Smileyyeg @greencrow12 @RobSchneider I don't favour ethnic cleansing of anyone. I am in favour of the one-state solution. A multi-ethnic state encompassing all of Israel/Palestine with equal rights for all regardless of religion/race.;0;1;0;0;en;1,24E+18;1,72E+18;Chicot57230736;https://twitter.com/Chicot57230736/status/1716832363706196083
